iter	Logloss
130	0.01595632752
131	0.0158782127
132	0.01575310052
133	0.01568014704
134	0.01561823895
135	0.0155712004
136	0.01552175327
137	0.01549981041
138	0.0154818939
139	0.01545483822
140	0.01540984062
141	0.01538502459
142	0.01534198337
143	0.01529572747
144	0.01515771466
145	0.01512298457
146	0.01503735943
147	0.01494845591
148	0.0148952188
149	0.01478050546
150	0.01472860027
151	0.01463529937
152	0.01455455969
153	0.01453070576
154	0.014439885
155	0.01435949753
156	0.01429000911
157	0.0142466699
158	0.01420129027
159	0.0141874537
160	0.01415714637
161	0.01410174914
162	0.0140344572
163	0.01399735211
164	0.01395926799
165	0.01390607061
166	0.01388569441
167	0.01382681571
168	0.0138026308
169	0.01374281936
170	0.01370984126
171	0.01365696808
172	0.01361904533
173	0.01357325782
174	0.01351264492
175	0.01347197615
176	0.01345945249
177	0.01345944505
178	0.01344629291
179	0.01342184453
180	0.01338631551
181	0.01331656549
182	0.01327432169
183	0.01325396356
184	0.01322199682
185	0.01320668954
186	0.01319394464
187	0.01316216486
188	0.01314241846
189	0.01311612797
190	0.01310208434
191	0.01307132467
192	0.01302250001
193	0.01297183168
194	0.01294782212
195	0.01291575534
196	0.0128737284
197	0.01285400349
198	0.01280388386
199	0.01278438536
200	0.01276403036
201	0.01272608441
202	0.01269401042
203	0.01266097348
204	0.01263573385
205	0.01260038346
206	0.01256530846
207	0.01253998053
208	0.0125321041
209	0.01252181292
210	0.01249763781
211	0.0124959519
212	0.01247640211
213	0.01247051921
214	0.01245414934
215	0.01242934633
216	0.01242131957
217	0.01240760887
218	0.01239046298
219	0.01239041318
220	0.01239037553
221	0.01239034499
222	0.01239031831
223	0.01239028624
224	0.01239026767
225	0.01239025402
226	0.01239019197
227	0.01239015076
228	0.01239010114
229	0.01239006697
230	0.01239003997
231	0.01238987352
232	0.01238979777
233	0.01238978401
234	0.01238956253
235	0.01238951671
236	0.0123894476
237	0.01238938162
238	0.01238934223
239	0.0123893252
240	0.01238930798
241	0.01238926856
242	0.01238920624
243	0.01238919833
244	0.01238917953
245	0.01238901716
246	0.01238895928
247	0.01238894908
248	0.01238883538
249	0.01238883388
250	0.01237981463
251	0.01236957688
252	0.01236015549
253	0.01235238151
254	0.01234377493
255	0.01233009763
256	0.01232314337
257	0.01231041153
258	0.012295198
259	0.0122802644
260	0.01225203113
261	0.01223932371
262	0.01222645529
263	0.01221238247
264	0.01218778358
265	0.01215334529
266	0.01211137577
267	0.01208388655
268	0.01206152727
269	0.01204277496
270	0.01202798547
271	0.01199873773
272	0.01198005083
273	0.0119703553
274	0.01197035422
275	0.01197034527
276	0.01197033379
277	0.01197029136
278	0.0119702377
279	0.01197023178
280	0.01197021783
281	0.01197018531
282	0.01197017683
283	0.01197013993
284	0.01197010068
285	0.01197009247
286	0.01197007777
287	0.01197007571
288	0.01197005657
289	0.01196989903
290	0.01196989044
291	0.0119698743
292	0.01196985667
293	0.01196985397
294	0.01196983927
295	0.01196983768
296	0.01196983961
297	0.01196983244
298	0.01196983238
299	0.01196982088
300	0.0119698129
301	0.01196980825
302	0.01196979859
303	0.01196978962
304	0.01196978534
305	0.01196948629
306	0.01196947697
307	0.01196946095
308	0.01196944264
309	0.01196942936
310	0.01196941643
311	0.01196941397
312	0.01196941283
313	0.01196940588
314	0.01196938213
315	0.0119693725
316	0.01196937151
317	0.01196934746
318	0.01196934992
319	0.01196934155
320	0.01196933718
321	0.01196933155
322	0.0119692579
323	0.01196922113
324	0.01196918455
325	0.01196915807
326	0.01196915193
327	0.01196914225
328	0.01196913472
329	0.01196913919
330	0.01196913205
331	0.01196904136
332	0.0119690394
333	0.0119690275
334	0.01196902939
335	0.01196901881
336	0.01196902299
337	0.01196899042
338	0.01196898982
339	0.01196898138
340	0.01196897452
341	0.0119689675
342	0.01196894051
343	0.01196894223
344	0.01196892838
345	0.01196892292
346	0.01196890615
347	0.01196886724
348	0.01196886724
349	0.01196886724
350	0.01196886724
351	0.01196886724
352	0.01196886724
353	0.01196886724
354	0.01196886724
355	0.01196886724
356	0.01196886724
357	0.01196886724
358	0.01196886724
359	0.01196886724
360	0.01196885439
361	0.0119688518
362	0.0119688437
363	0.0119687732
364	0.01196871363
365	0.01196869538
366	0.01196864784
367	0.01196858092
368	0.01196857604
369	0.01196854772
370	0.01196854287
371	0.01196853062
372	0.01196850505
373	0.01196850151
374	0.01196847422
375	0.01196847295
376	0.01196847176
377	0.01196846751
378	0.01196845613
379	0.01196846282
380	0.01196845508
381	0.01196845488
382	0.01196839048
383	0.01196574468
384	0.0119655079
385	0.0119569458
386	0.01194693029
387	0.01193346019
388	0.0119334508
389	0.01193344281
390	0.01192659995
391	0.01192237364
392	0.01191259533
393	0.01191253848
394	0.01191252693
395	0.01191248597
396	0.01191247984
397	0.01191246591
398	0.01191244824
399	0.01191226638
400	0.01191221757
401	0.01191214509
402	0.01191214129
403	0.01191211529
404	0.01191209926
405	0.01191205207
406	0.01191205227
407	0.0119120294
408	0.01191194393
409	0.01191193822
410	0.01191190654
411	0.01191173077
412	0.01190363044
413	0.01188700157
414	0.01187260525
415	0.01184723691
416	0.01183139288
417	0.01181544201
418	0.01180496104
419	0.0117783923
420	0.01175640025
421	0.01174234593
422	0.0117154606
423	0.01171542216
424	0.01171118977
425	0.01169563323
426	0.01169203404
427	0.01169197675
428	0.01169196495
429	0.01169196489
430	0.01169194722
431	0.01169193733
432	0.01169192888
433	0.01169191029
434	0.01169189816
435	0.01169188719
436	0.01169187739
437	0.01169186624
438	0.01169184706
439	0.01169183907
440	0.01169183808
441	0.01169181045
442	0.01169180588
443	0.01169179963
444	0.01169178732
445	0.0116917851
446	0.01169174491
447	0.01169173763
448	0.01169172121
449	0.01169172114
450	0.01169170399
451	0.01169170141
452	0.01169166969
453	0.01169165011
454	0.01169164129
455	0.01169162476
456	0.01169162725
457	0.01169161147
458	0.0116915994
459	0.01169156175
460	0.0116915482
461	0.0116915311
462	0.01169148839
463	0.01169148879
464	0.01169147755
465	0.01169145483
466	0.01169144662
467	0.01169138597
468	0.01169138743
469	0.01169137504
470	0.01169136001
471	0.01169134903
472	0.01169134325
473	0.01169132647
474	0.01169131555
475	0.01169130638
476	0.01169128501
477	0.01169126843
478	0.01169122733
479	0.01169122662
480	0.01169121638
481	0.01169121467
482	0.01169121069
483	0.01169121435
484	0.01169120268
485	0.01169121015
486	0.01169119879
487	0.01169118923
488	0.01169118067
489	0.01169118386
490	0.01169116984
491	0.01169116237
492	0.01169117159
493	0.01169117127
494	0.01169114786
495	0.01169110836
496	0.01169111259
497	0.01169108118
498	0.0116910667
499	0.01169104757
500	0.01169104592
501	0.01169104616
502	0.01169104078
503	0.01169102267
504	0.01169102106
505	0.0116909941
506	0.01169099011
507	0.01169098635
508	0.01169098061
509	0.01169095617
510	0.01169094839
511	0.01169094914
512	0.01169091073
513	0.01169089561
514	0.01169088383
515	0.01169086479
516	0.01169085359
517	0.01169085683
518	0.01169084776
519	0.01169085144
520	0.01169084426
521	0.01169084456
522	0.01169083357
523	0.01169082613
524	0.01169081959
525	0.01169081581
526	0.01169080388
527	0.01169078888
528	0.01169078876
529	0.01169078493
530	0.01169077644
531	0.01169075974
532	0.01169075242
533	0.01169075047
534	0.01169074464
535	0.01169073511
536	0.01169073678
537	0.01169071491
538	0.01168457547
539	0.01167449938
540	0.011667117
541	0.01166707675
542	0.01166675325
543	0.01166668701
544	0.01166665527
545	0.01166662039
546	0.01166661041
547	0.01166660966
548	0.01166659297
549	0.01166246332
550	0.01166240673
551	0.01166240673
552	0.0116623879
553	0.01166233155
554	0.01166229725
555	0.01166225118
556	0.01165848506
557	0.01164692986
558	0.01164303214
559	0.01163433916
560	0.01161766471
561	0.011617652
562	0.01161759514
563	0.01161753534
564	0.01161753205
565	0.01161429326
566	0.01161426091
567	0.01160997157
568	0.01159915622
569	0.01159150453
570	0.01159146158
571	0.01159144348
572	0.01159143926
573	0.01159135009
574	0.01159134244
575	0.01159133725
576	0.01159132558
577	0.01159130926
578	0.0115913019
579	0.01159128492
580	0.01159127341
581	0.01159126015
582	0.01159125336
583	0.0115911653
584	0.01159116412
585	0.01159113663
586	0.01159112325
587	0.01159111999
588	0.01159111304
589	0.0115910695
590	0.01159103068
591	0.01159099775
592	0.01159094825
593	0.01159094124
594	0.01159076656
595	0.01159075072
596	0.01159075486
597	0.01159074511
598	0.01159074641
599	0.01159071329
600	0.01159068602
601	0.01159063413
602	0.01159063466
603	0.01159062471
604	0.01159026464
605	0.01159026385
606	0.01159025295
607	0.01159024464
608	0.01159011613
609	0.01159011196
610	0.01159010298
611	0.01159010774
612	0.01159007411
613	0.01159007184
614	0.01159006137
615	0.01158993379
616	0.01157811669
617	0.0115780919
618	0.0115780654
619	0.01157806549
620	0.01157805915
621	0.01157802856
622	0.01157789548
623	0.01157787222
624	0.01157781282
625	0.01157754881
626	0.01157753955
627	0.01157753039
628	0.0115775293
629	0.0115774692
630	0.01157744731
631	0.01157744431
632	0.01157743291
633	0.01157742171
634	0.01157737732
635	0.01156995286
636	0.01156386832
637	0.01156387107
638	0.0115638228
639	0.01156379866
640	0.01156375541
641	0.0115637404
642	0.01156373549
643	0.01156368416
644	0.01156368045
645	0.01156366651
646	0.01156365389
647	0.01156363394
648	0.01156362515
649	0.01156361625
650	0.01156361316
651	0.01156358234
652	0.01156358262
653	0.01156357735
654	0.01156351331
655	0.01156349631
656	0.01156346852
657	0.01156343414
658	0.01155854201
659	0.01155847617
660	0.01155844918
661	0.01155842135
662	0.01155839045
663	0.01155817752
664	0.01155811797
665	0.01155806416
666	0.01155801173
667	0.01155772183
668	0.0115573039
669	0.01155726867
670	0.01155721239
671	0.0115571737
672	0.01154953831
673	0.01153782323
674	0.01153780352
675	0.01153474938
676	0.01153473589
677	0.01153464051
678	0.01153461383
679	0.01153460161
680	0.0115345875
681	0.01153451559
682	0.0115342266
683	0.01152623362
684	0.01152622648
685	0.01152604003
686	0.01152599938
687	0.01151897649
688	0.01151897006
689	0.01151581916
690	0.01151581224
691	0.01151570993
692	0.01151568316
693	0.01151566288
694	0.01151561476
695	0.01151557654
696	0.01151554453
697	0.0115125919
698	0.01151254147
699	0.01151252612
700	0.01151247084
701	0.01151244251
702	0.01151243725
703	0.01151243361
704	0.01151241166
705	0.01151239213
706	0.01151234601
707	0.01150892409
708	0.01150887017
709	0.01150617946
710	0.01150591302
711	0.0114893641
712	0.01148933024
713	0.01148932069
714	0.01148929519
715	0.01148928685
716	0.01148928641
717	0.01148926266
718	0.01148926833
719	0.0114892495
720	0.0114892233
721	0.01148922203
722	0.01148921829
723	0.01148921824
724	0.01148921897
725	0.0114892147
726	0.01148920895
727	0.01148921301
728	0.01148920478
729	0.0114891648
730	0.01148916206
731	0.0114891594
732	0.01148916143
733	0.01148914651
734	0.01148914342
735	0.01148915011
736	0.0114891449
737	0.0114891449
738	0.0114891449
739	0.0114891449
740	0.0114891449
741	0.0114891449
742	0.0114891449
743	0.0114891449
744	0.0114891449
745	0.0114891449
746	0.0114891449
747	0.0114891449
748	0.0114891449
749	0.0114891449
750	0.0114891449
751	0.0114891449
752	0.0114891449
753	0.0114891449
754	0.0114891449
755	0.0114891449
756	0.0114891449
757	0.0114891449
758	0.0114891449
759	0.0114891449
760	0.0114891449
761	0.0114891449
762	0.0114891449
763	0.0114891449
764	0.0114891449
765	0.0114891449
766	0.0114891449
767	0.0114891449
768	0.0114891449
769	0.0114891449
770	0.0114891449
771	0.0114891449
772	0.0114891449
773	0.0114891449
774	0.0114891449
775	0.0114891449
776	0.0114891449
777	0.0114891449
778	0.0114891449
779	0.0114891449
780	0.0114891449
781	0.0114891449
782	0.0114891449
783	0.0114891449
784	0.0114891449
785	0.0114891449
786	0.0114891449
787	0.0114891449
788	0.0114891449
789	0.0114891449
790	0.0114891449
791	0.0114891449
792	0.0114891449
793	0.0114891449
794	0.0114891449
795	0.0114891449
796	0.0114891449
797	0.0114891449
798	0.0114891449
799	0.0114891449
800	0.0114891449
801	0.0114891449
802	0.0114891449
803	0.0114891449
804	0.0114891449
805	0.0114891449
806	0.0114891449
807	0.0114891449
808	0.0114891449
809	0.0114891449
810	0.0114891449
811	0.0114891449
812	0.0114891449
813	0.0114891449
814	0.0114891449
815	0.0114891449
816	0.0114891449
817	0.0114891449
818	0.0114891449
819	0.0114891449
820	0.0114891449
821	0.0114891449
822	0.0114891449
823	0.0114891449
824	0.0114891449
825	0.0114891449
826	0.0114891449
827	0.0114891449
828	0.0114891449
829	0.0114891449
830	0.0114891449
831	0.0114891449
832	0.0114891449
833	0.0114891449
834	0.0114891449
835	0.0114891449
836	0.0114891449
837	0.0114891449
838	0.0114891449
839	0.0114891449
840	0.0114891449
841	0.0114891449
842	0.0114891449
843	0.0114891449
844	0.0114891449
845	0.0114891449
846	0.0114891449
847	0.0114891449
848	0.0114891449
849	0.0114891449
850	0.0114891449
851	0.0114891449
852	0.0114891449
853	0.0114891449
854	0.0114891449
855	0.0114891449
856	0.0114891449
857	0.0114891449
858	0.0114891449
859	0.0114891449
860	0.0114891449
861	0.0114891449
862	0.0114891449
863	0.0114891449
864	0.0114891449
865	0.0114891449
866	0.0114891449
867	0.0114891449
868	0.0114891449
869	0.0114891449
870	0.0114891449
871	0.0114891449
872	0.0114891449
873	0.0114891449
874	0.0114891449
875	0.0114891449
876	0.0114891449
877	0.0114891449
878	0.0114891449
879	0.0114891449
880	0.0114891449
881	0.0114891449
882	0.0114891449
883	0.0114891449
884	0.0114891449
885	0.0114891449
886	0.0114891449
887	0.0114891449
888	0.0114891449
889	0.0114891449
890	0.0114891449
891	0.0114891449
892	0.0114891449
893	0.0114891449
894	0.0114891449
895	0.0114891449
896	0.0114891449
897	0.0114891449
898	0.0114891449
899	0.0114891449
900	0.0114891449
901	0.0114891449
902	0.0114891449
903	0.0114891449
904	0.0114891449
905	0.0114891449
906	0.0114891449
907	0.0114891449
908	0.0114891449
909	0.0114891449
910	0.0114891449
911	0.0114891449
912	0.0114891449
913	0.0114891449
914	0.0114891449
915	0.0114891449
916	0.0114891449
917	0.0114891449
918	0.0114891449
919	0.0114891449
920	0.0114891449
921	0.0114891449
922	0.0114891449
923	0.0114891449
924	0.0114891449
925	0.0114891449
926	0.0114891449
927	0.0114891449
928	0.0114891449
929	0.0114891449
930	0.0114891449
931	0.0114891449
932	0.0114891449
933	0.0114891449
934	0.0114891449
935	0.0114891449
936	0.0114891449
937	0.0114891449
938	0.0114891449
939	0.0114891449
940	0.0114891449
941	0.0114891449
942	0.0114891449
943	0.0114891449
944	0.0114891449
945	0.0114891449
946	0.0114891449
947	0.0114891449
948	0.0114891449
949	0.0114891449
950	0.0114891449
951	0.0114891449
952	0.0114891449
953	0.0114891449
954	0.0114891449
955	0.0114891449
956	0.0114891449
957	0.0114891449
958	0.0114891449
959	0.0114891449
960	0.0114891449
961	0.0114891449
962	0.0114891449
963	0.0114891449
964	0.0114891449
965	0.0114891449
966	0.0114891449
967	0.0114891449
968	0.0114891449
969	0.0114891449
970	0.0114891449
971	0.0114891449
972	0.0114891449
973	0.0114891449
974	0.0114891449
975	0.0114891449
976	0.0114891449
977	0.0114891449
978	0.0114891449
979	0.0114891449
980	0.0114891449
981	0.0114891449
982	0.0114891449
983	0.0114891449
984	0.0114891449
985	0.0114891449
986	0.0114891449
987	0.0114891449
988	0.0114891449
989	0.0114891449
990	0.0114891449
991	0.0114891449
992	0.0114891449
993	0.0114891449
994	0.0114891449
995	0.0114891449
996	0.0114891449
997	0.0114891449
998	0.0114891449
999	0.0114891449
1000	0.0114891449
1001	0.0114891449
1002	0.0114891449
1003	0.0114891449
1004	0.0114891449
1005	0.0114891449
1006	0.0114891449
1007	0.0114891449
1008	0.0114891449
1009	0.0114891449
1010	0.0114891449
1011	0.0114891449
1012	0.0114891449
1013	0.0114891449
1014	0.0114891449
1015	0.0114891449
1016	0.0114891449
1017	0.0114891449
1018	0.0114891449
1019	0.0114891449
1020	0.0114891449
1021	0.0114891449
1022	0.0114891449
1023	0.0114891449
1024	0.0114891449
1025	0.0114891449
1026	0.0114891449
1027	0.0114891449
1028	0.0114891449
1029	0.0114891449
1030	0.0114891449
1031	0.0114891449
1032	0.0114891449
1033	0.0114891449
1034	0.0114891449
1035	0.0114891449
1036	0.0114891449
1037	0.0114891449
1038	0.0114891449
1039	0.0114891449
1040	0.0114891449
1041	0.0114891449
1042	0.0114891449
1043	0.0114891449
1044	0.0114891449
1045	0.0114891449
1046	0.0114891449
1047	0.0114891449
1048	0.0114891449
1049	0.0114891449
1050	0.0114891449
1051	0.0114891449
1052	0.0114891449
1053	0.0114891449
1054	0.0114891449
1055	0.0114891449
1056	0.0114891449
1057	0.0114891449
1058	0.0114891449
1059	0.0114891449
1060	0.0114891449
1061	0.0114891449
1062	0.0114891449
1063	0.0114891449
1064	0.0114891449
1065	0.0114891449
1066	0.0114891449
1067	0.0114891449
1068	0.0114891449
1069	0.0114891449
1070	0.0114891449
1071	0.0114891449
1072	0.0114891449
1073	0.0114891449
1074	0.0114891449
1075	0.0114891449
1076	0.0114891449
1077	0.0114891449
1078	0.0114891449
1079	0.0114891449
1080	0.0114891449
1081	0.0114891449
1082	0.0114891449
1083	0.0114891449
1084	0.0114891449
1085	0.0114891449
1086	0.0114891449
1087	0.0114891449
1088	0.0114891449
1089	0.0114891449
1090	0.0114891449
1091	0.0114891449
1092	0.0114891449
1093	0.0114891449
1094	0.0114891449
1095	0.0114891449
1096	0.0114891449
1097	0.0114891449
1098	0.0114891449
1099	0.0114891449
1100	0.0114891449
1101	0.0114891449
1102	0.0114891449
1103	0.0114891449
1104	0.0114891449
1105	0.0114891449
1106	0.0114891449
1107	0.0114891449
1108	0.0114891449
1109	0.0114891449
1110	0.0114891449
1111	0.0114891449
1112	0.0114891449
1113	0.0114891449
1114	0.0114891449
1115	0.0114891449
1116	0.0114891449
1117	0.0114891449
1118	0.0114891449
1119	0.0114891449
1120	0.0114891449
1121	0.0114891449
1122	0.0114891449
1123	0.0114891449
1124	0.0114891449
1125	0.0114891449
1126	0.0114891449
1127	0.0114891449
1128	0.0114891449
1129	0.0114891449
1130	0.0114891449
1131	0.0114891449
1132	0.0114891449
1133	0.0114891449
1134	0.0114891449
1135	0.0114891449
1136	0.0114891449
1137	0.0114891449
1138	0.0114891449
1139	0.0114891449
1140	0.0114891449
1141	0.0114891449
1142	0.0114891449
1143	0.0114891449
1144	0.0114891449
1145	0.0114891449
1146	0.0114891449
1147	0.0114891449
1148	0.0114891449
1149	0.0114891449
1150	0.0114891449
1151	0.0114891449
1152	0.0114891449
1153	0.0114891449
1154	0.0114891449
1155	0.0114891449
1156	0.0114891449
1157	0.0114891449
1158	0.0114891449
1159	0.0114891449
1160	0.0114891449
1161	0.0114891449
1162	0.0114891449
1163	0.0114891449
1164	0.0114891449
1165	0.0114891449
1166	0.0114891449
1167	0.0114891449
1168	0.0114891449
1169	0.0114891449
1170	0.0114891449
1171	0.0114891449
1172	0.0114891449
1173	0.0114891449
1174	0.0114891449
1175	0.0114891449
1176	0.0114891449
1177	0.0114891449
1178	0.0114891449
1179	0.0114891449
1180	0.0114891449
1181	0.0114891449
1182	0.0114891449
1183	0.0114891449
1184	0.0114891449
1185	0.0114891449
1186	0.0114891449
1187	0.0114891449
1188	0.0114891449
1189	0.0114891449
1190	0.0114891449
1191	0.0114891449
1192	0.0114891449
1193	0.0114891449
1194	0.0114891449
1195	0.0114891449
1196	0.0114891449
1197	0.0114891449
1198	0.0114891449
1199	0.0114891449
1200	0.0114891449
1201	0.0114891449
1202	0.0114891449
1203	0.0114891449
1204	0.0114891449
1205	0.0114891449
1206	0.0114891449
1207	0.0114891449
1208	0.0114891449
1209	0.0114891449
1210	0.0114891449
1211	0.0114891449
1212	0.0114891449
1213	0.0114891449
1214	0.0114891449
1215	0.0114891449
1216	0.0114891449
1217	0.0114891449
1218	0.0114891449
1219	0.0114891449
1220	0.0114891449
1221	0.0114891449
1222	0.0114891449
1223	0.0114891449
1224	0.0114891449
1225	0.0114891449
1226	0.0114891449
1227	0.0114891449
1228	0.0114891449
1229	0.0114891449
1230	0.0114891449
1231	0.0114891449
1232	0.0114891449
1233	0.0114891449
1234	0.0114891449
1235	0.0114891449
1236	0.0114891449
1237	0.0114891449
1238	0.0114891449
1239	0.0114891449
1240	0.0114891449
1241	0.0114891449
1242	0.0114891449
1243	0.0114891449
1244	0.0114891449
1245	0.0114891449
1246	0.0114891449
1247	0.0114891449
1248	0.0114891449
1249	0.0114891449
1250	0.0114891449
1251	0.0114891449
1252	0.0114891449
1253	0.0114891449
1254	0.0114891449
1255	0.0114891449
1256	0.0114891449
1257	0.0114891449
1258	0.0114891449
1259	0.0114891449
1260	0.0114891449
1261	0.0114891449
1262	0.0114891449
1263	0.0114891449
1264	0.0114891449
1265	0.0114891449
1266	0.0114891449
1267	0.0114891449
1268	0.0114891449
1269	0.0114891449
1270	0.0114891449
1271	0.0114891449
1272	0.0114891449
1273	0.0114891449
1274	0.0114891449
1275	0.0114891449
1276	0.0114891449
1277	0.0114891449
1278	0.0114891449
1279	0.0114891449
1280	0.0114891449
1281	0.0114891449
1282	0.0114891449
1283	0.0114891449
1284	0.0114891449
1285	0.0114891449
1286	0.0114891449
1287	0.0114891449
1288	0.0114891449
1289	0.0114891449
1290	0.0114891449
1291	0.0114891449
1292	0.0114891449
1293	0.0114891449
1294	0.0114891449
1295	0.0114891449
1296	0.0114891449
1297	0.0114891449
1298	0.0114891449
1299	0.0114891449
1300	0.0114891449
1301	0.0114891449
1302	0.0114891449
1303	0.0114891449
1304	0.0114891449
1305	0.0114891449
1306	0.0114891449
1307	0.0114891449
1308	0.0114891449
1309	0.0114891449
1310	0.0114891449
1311	0.0114891449
1312	0.0114891449
1313	0.0114891449
1314	0.0114891449
1315	0.0114891449
1316	0.0114891449
1317	0.0114891449
1318	0.0114891449
1319	0.0114891449
1320	0.0114891449
1321	0.0114891449
1322	0.0114891449
1323	0.0114891449
1324	0.0114891449
1325	0.0114891449
1326	0.0114891449
1327	0.0114891449
1328	0.0114891449
1329	0.0114891449
1330	0.0114891449
1331	0.0114891449
1332	0.0114891449
1333	0.0114891449
1334	0.0114891449
1335	0.0114891449
1336	0.0114891449
1337	0.0114891449
1338	0.0114891449
1339	0.0114891449
1340	0.0114891449
1341	0.0114891449
1342	0.0114891449
1343	0.0114891449
1344	0.0114891449
1345	0.0114891449
1346	0.0114891449
1347	0.0114891449
1348	0.0114891449
1349	0.0114891449
1350	0.0114891449
1351	0.0114891449
1352	0.0114891449
1353	0.0114891449
1354	0.0114891449
1355	0.0114891449
1356	0.0114891449
1357	0.0114891449
1358	0.0114891449
1359	0.0114891449
1360	0.0114891449
1361	0.0114891449
1362	0.0114891449
1363	0.0114891449
1364	0.0114891449
1365	0.0114891449
1366	0.0114891449
1367	0.0114891449
1368	0.0114891449
1369	0.0114891449
1370	0.0114891449
1371	0.0114891449
1372	0.0114891449
1373	0.0114891449
1374	0.0114891449
1375	0.0114891449
1376	0.0114891449
1377	0.0114891449
1378	0.0114891449
1379	0.0114891449
1380	0.0114891449
1381	0.0114891449
1382	0.0114891449
1383	0.0114891449
1384	0.0114891449
1385	0.0114891449
1386	0.0114891449
1387	0.0114891449
1388	0.0114891449
1389	0.0114891449
1390	0.0114891449
1391	0.0114891449
1392	0.0114891449
1393	0.0114891449
1394	0.0114891449
1395	0.0114891449
1396	0.0114891449
1397	0.0114891449
1398	0.0114891449
1399	0.0114891449
1400	0.0114891449
1401	0.0114891449
1402	0.0114891449
1403	0.0114891449
1404	0.0114891449
1405	0.0114891449
1406	0.0114891449
1407	0.0114891449
1408	0.0114891449
1409	0.0114891449
1410	0.0114891449
1411	0.0114891449
1412	0.0114891449
1413	0.0114891449
1414	0.0114891449
1415	0.0114891449
1416	0.0114891449
1417	0.0114891449
1418	0.0114891449
1419	0.0114891449
1420	0.0114891449
1421	0.0114891449
1422	0.0114891449
1423	0.0114891449
1424	0.0114891449
1425	0.0114891449
1426	0.0114891449
1427	0.0114891449
1428	0.0114891449
1429	0.0114891449
1430	0.0114891449
1431	0.0114891449
1432	0.0114891449
1433	0.0114891449
1434	0.0114891449
1435	0.0114891449
1436	0.0114891449
1437	0.0114891449
1438	0.0114891449
1439	0.0114891449
1440	0.0114891449
1441	0.0114891449
1442	0.0114891449
1443	0.0114891449
1444	0.0114891449
1445	0.0114891449
1446	0.0114891449
1447	0.0114891449
1448	0.0114891449
1449	0.0114891449
1450	0.0114891449
1451	0.0114891449
1452	0.0114891449
1453	0.0114891449
1454	0.0114891449
1455	0.0114891449
1456	0.0114891449
1457	0.0114891449
1458	0.0114891449
1459	0.0114891449
1460	0.0114891449
1461	0.0114891449
1462	0.0114891449
1463	0.0114891449
1464	0.0114891449
1465	0.0114891449
1466	0.0114891449
1467	0.0114891449
1468	0.0114891449
1469	0.0114891449
1470	0.0114891449
1471	0.0114891449
1472	0.0114891449
1473	0.0114891449
1474	0.0114891449
1475	0.0114891449
1476	0.0114891449
1477	0.0114891449
1478	0.0114891449
1479	0.0114891449
1480	0.0114891449
1481	0.0114891449
1482	0.0114891449
1483	0.0114891449
1484	0.0114891449
1485	0.0114891449
1486	0.0114891449
1487	0.0114891449
1488	0.0114891449
1489	0.0114891449
1490	0.0114891449
1491	0.0114891449
1492	0.0114891449
1493	0.0114891449
1494	0.0114891449
1495	0.0114891449
1496	0.0114891449
1497	0.0114891449
